way_id,highway,road_name,length_m,boundary_validation_status,traffic_match,traffic_source_type,traffic_match_method,traffic_available,vol_mean,vol_mean_display,spd_mean,trvlTime_mean,traffic_rows_used,centroid_lon,centroid_lat
612260405,tertiary_link,,32.32,inside,inferred,inferred,inferred_family_median,yes,0,0,17.5,4.5,35,126.94923221,37.3201927
612260407,footway,,21.61,inside,no_match,none,no_match,no,,미제공,,,,126.94959255,37.32022375
612260411,footway,,49.07,inside,no_match,none,no_match,no,,미제공,,,,126.95186525,37.31882545
612260414,residential,부곡중앙남3길,57.47,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9512282,37.31739475
612260417,footway,,24.44,inside,no_match,none,no_match,no,,미제공,,,,126.95641549,37.32178526
615532258,service,,130.63,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.94629614,37.31978358
617308677,service,,151.1,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97964239,37.37939657
617308679,service,,53.46,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98125029,37.37944889
617308680,service,,61.5,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97848513,37.37917384
617308681,service,,110.2,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97869849,37.37876912
617308682,service,,19.13,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97850225,37.3784405
622650842,service,,150.91,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95826146,37.32289807
622650843,steps,,3.62,inside,no_match,none,no_match,no,,미제공,,,,126.951256,37.3160132
622650846,residential,,44.44,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96463985,37.32122482
627320553,track,,284.08,inside,no_match,none,no_match,no,,미제공,,,,126.98738488,37.36203274
627320555,track,,64.08,inside,no_match,none,no_match,no,,미제공,,,,126.99150733,37.37084393
627320557,path,,205.49,inside,no_match,none,no_match,no,,미제공,,,,126.98820499,37.36384805
627320560,path,,1414.78,inside,no_match,none,no_match,no,,미제공,,,,126.97312307,37.36719212
627320567,residential,,137.12,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96739981,37.367202
628991316,service,,10.6,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.94973715,37.30054715
628991317,service,,10.33,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.94924765,37.3005635
628991318,service,,10.09,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9487936,37.3005787
628991319,service,,9.79,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.94819235,37.3005988
628991320,service,,9.56,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9477892,37.30061225
628991321,service,,9.39,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9474593,37.3006233
628991322,service,,8.95,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.94663455,37.30065085
628991323,service,,8.33,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9454275,37.30069125
628991324,service,,559.39,crossing_boundary,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.94775025,37.3005648
635189445,unclassified,,25.41,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9963909,37.35773745
635189451,service,,241.69,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98136065,37.3373535
635189454,unclassified,,95.42,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.98342824,37.34552743
635189455,footway,,152.35,inside,no_match,none,no_match,no,,미제공,,,,126.97910593,37.34028304
664059147,footway,,71.45,inside,no_match,none,no_match,no,,미제공,,,,126.95426544,37.31514029
664059148,footway,,28.96,inside,no_match,none,no_match,no,,미제공,,,,126.95450974,37.31500906
664059149,footway,,33.05,inside,no_match,none,no_match,no,,미제공,,,,126.95455033,37.31494592
665243442,footway,,60.1,inside,no_match,none,no_match,no,,미제공,,,,126.95223262,37.31494544
665243443,service,,116.13,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95278266,37.31511852
665243448,footway,,19.43,inside,no_match,none,no_match,no,,미제공,,,,126.95398972,37.31523931
665243450,footway,,20.32,inside,no_match,none,no_match,no,,미제공,,,,126.95383159,37.31523649
665243452,footway,,21.7,inside,no_match,none,no_match,no,,미제공,,,,126.95532803,37.31493041
665452074,footway,,64.49,inside,no_match,none,no_match,no,,미제공,,,,126.95400174,37.31531789
665452075,footway,,17.29,inside,no_match,none,no_match,no,,미제공,,,,126.95389595,37.3153924
670162474,tertiary,백운호수로,411.22,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,127.00312238,37.36924502
670162475,residential,바라산로,348.32,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.01847419,37.37311685
670162481,tertiary,장안중앙로,7.78,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.96193175,37.32011285
670162482,tertiary,,15.66,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.96193505,37.3200075
670162483,tertiary,,30.46,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.960538,37.3188714
670162484,tertiary,장안중앙로,42.07,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.96184893,37.31928476
670162485,unclassified,,16.64,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95906685,37.31819665
670162486,unclassified,부곡사길,9.66,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9590588,37.3183147
670162487,footway,,25.76,inside,no_match,none,no_match,no,,미제공,,,,126.9577635,37.3205713
670162488,footway,,14.07,inside,no_match,none,no_match,no,,미제공,,,,126.95808385,37.32020095
670162489,footway,,13.19,inside,no_match,none,no_match,no,,미제공,,,,126.9580928,37.3200786
670162490,footway,,19.93,inside,no_match,none,no_match,no,,미제공,,,,126.95817955,37.31841395
670162491,residential,장안남북로5길,49.24,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95805061,37.32046653
670162492,residential,,165.61,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96542427,37.33211288
670358692,footway,,236.57,inside,no_match,none,no_match,no,,미제공,,,,126.95905311,37.31813326
670358694,path,,22.07,inside,no_match,none,no_match,no,,미제공,,,,126.9651856,37.3202081
670358695,path,,179.3,inside,no_match,none,no_match,no,,미제공,,,,126.96492244,37.32105423
670358696,footway,,292.19,inside,no_match,none,no_match,no,,미제공,,,,126.96355987,37.32000299
670358697,service,,63.41,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96345283,37.31993906
670358698,service,,10.24,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.963234,37.32022695
670358699,service,,22.15,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96206865,37.31944605
670358700,residential,장안중앙로,291.3,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96057415,37.31793851
670358701,residential,,9.82,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.960124,37.3186459
670358703,residential,,17.33,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95699795,37.31773434
670358704,residential,,8.9,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9565987,37.31772325
670358705,pedestrian,,83.7,inside,no_match,none,no_match,no,,미제공,,,,126.95711153,37.31913532
672205550,steps,,39.26,inside,no_match,none,no_match,no,,미제공,,,,127.03787335,37.39311295
681766125,footway,,83.85,inside,no_match,none,no_match,no,,미제공,,,,126.94859245,37.32176355
682100872,tertiary,철도박물관로,133.78,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.94874962,37.32154359
682100873,tertiary,오봉로,241.72,inside,matched,observed,route_name_alias_match,yes,0,0,17.5,4.5,4,126.97279112,37.34358341
682100874,tertiary,시청로,271.5,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.97093542,37.34397013
682109115,path,,132.96,inside,no_match,none,no_match,no,,미제공,,,,127.03212475,37.41238693
682186987,residential,호성로,25.13,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.965399,37.3700358
682186988,residential,호성로,165.43,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96533463,37.370891
682197239,residential,오리나무4길,97.52,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96867925,37.37397185
682416257,tertiary,복지로,21.15,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.97372735,37.379647
682416258,tertiary,계원대학로,208.82,crossing_boundary,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.97267133,37.38004395
682416269,tertiary,갈미로,184.95,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.9701522,37.37674995
682416270,residential,갈미1로,426.51,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.97237049,37.37794815
682416271,tertiary,내손중앙로,157.16,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.98012668,37.38670449
682416272,tertiary,내손로,316.44,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.98060376,37.38825255
688275540,residential,,103.52,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96224543,37.32815768
688275541,track,,193.85,inside,no_match,none,no_match,no,,미제공,,,,126.96266403,37.32703771
688275542,residential,,136.19,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96363076,37.33046345
688275543,track,,175.8,inside,no_match,none,no_match,no,,미제공,,,,126.9663462,37.33222584
688275544,residential,,147.36,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.96463196,37.33193817
688275545,residential,,32.04,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95629805,37.3154097
688576576,service,오솔길,119.69,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00151803,37.38703265
688576577,tertiary,,27.94,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,127.00953305,37.3711367
688576578,tertiary,백운중앙로,92.61,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,127.00906411,37.37074979
688576579,tertiary,,31.63,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,127.00848425,37.37044275
688576580,tertiary,백운중앙로,439.56,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,127.00591644,37.37056678
688576581,tertiary,,22.23,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,127.00696735,37.3730767
688576582,tertiary,백운호수로,218.49,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,127.00804392,37.37370547
688576583,secondary,,21.28,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,4,127.0066085,37.3741397
688576584,secondary,의일로,88.73,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,4,127.007119,37.37441108
688576585,tertiary,백운호수삼거리지하차도,93.67,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.99839705,37.37880225
688576586,tertiary,문화예술로,36.43,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.99912555,37.37886307
688576587,tertiary,문화예술로,84.48,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.99745669,37.37856466
688576588,tertiary,문화예술로,74.53,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.99747294,37.37849033
688576589,tertiary,문화예술로,11.13,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.9993846,37.3788284
688576590,residential,백운중앙로2길,182.34,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00199613,37.37191293
688576591,tertiary,백운중앙로,52.71,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,127.00276517,37.37110536
688576592,residential,백운중앙로,191.72,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,127.00118237,37.37125707
688576593,tertiary,,37.54,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,127.01455165,37.37319425
688576594,tertiary,바라산로,141.23,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,127.0155606,37.37325054
688576595,tertiary,바라산로,214.48,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,127.00995258,37.3741907
688576596,tertiary,바라산로,124.14,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,127.00810269,37.37454081
688576597,tertiary,백운호수로,165.76,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,127.00388825,37.37171278
688576600,secondary,백운로,91.06,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,4,127.00336626,37.37323386
688576601,secondary,,43.39,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,4,127.0075477,37.3748804
688576602,secondary,의일로,249.97,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,4,127.00514295,37.37378056
696548842,footway,,1097.29,crossing_boundary,no_match,none,no_match,no,,미제공,,,,126.96093262,37.37047432
696845969,path,,1067.58,inside,no_match,none,no_match,no,,미제공,,,,127.02868662,37.39008862
696845970,path,,810.32,inside,no_match,none,no_match,no,,미제공,,,,127.02633252,37.3985265
696845971,path,,1005.91,inside,no_match,none,no_match,no,,미제공,,,,127.03865476,37.40520465
696845972,path,,216.86,inside,no_match,none,no_match,no,,미제공,,,,127.03756001,37.40255268
696845973,path,,364.64,inside,no_match,none,no_match,no,,미제공,,,,127.03510992,37.40362859
696845974,path,,408.04,inside,no_match,none,no_match,no,,미제공,,,,127.03224787,37.40573693
696845975,path,,797.55,inside,no_match,none,no_match,no,,미제공,,,,127.03961314,37.40418878
696845976,path,,2306.62,inside,no_match,none,no_match,no,,미제공,,,,127.01730941,37.39967604
696845977,path,,966.67,inside,no_match,none,no_match,no,,미제공,,,,127.03276272,37.40141374
696845980,path,,504.4,crossing_boundary,no_match,none,no_match,no,,미제공,,,,127.03664911,37.41233311
696845983,path,,1323.19,crossing_boundary,no_match,none,no_match,no,,미제공,,,,127.04460215,37.408922
696845994,path,,3850.87,crossing_boundary,no_match,none,no_match,no,,미제공,,,,127.05929523,37.41673354
696857998,path,,1032.66,crossing_boundary,no_match,none,no_match,no,,미제공,,,,127.03897648,37.38934262
697352807,service,,179.95,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.94992441,37.33845958
697352838,service,,135.08,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95465247,37.33845987
697352839,tertiary,가나무로,168.03,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.95475392,37.33938866
697352840,tertiary,가나무로,25.0,inside,inferred,inferred,inferred_highway_median,yes,0,0,17.5,4.5,35,126.95538248,37.33868012
708418776,service,,184.76,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95068687,37.32292006
708418777,service,,154.27,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.9503073,37.32258033
708418778,service,,231.97,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95468966,37.32477538
721766125,residential,,26.84,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95651405,37.31744375
721766126,residential,부곡중학북로,72.26,inside,inferred,inferred,inferred_global_median,yes,0,0,57.511,25.275,305,126.95655157,37.31788796
